sort_order,md5,label,name,filename,signature_file
359,b9cae4acc7c88fb67070c5b1388873d1,assemblies/SRR10257507.fna,,assemblies/SRR10257507.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR10257507.sig
360,7bf59513fe54963e6515011e51f4c536,assemblies/GCA_004878585.1.fna,,assemblies/GCA_004878585.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_004878585.1.sig
361,4e58c9319e790adec5406498bd26f93b,assemblies/SRR3774368.fna,,assemblies/SRR3774368.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3774368.sig
362,6bd14d0c3240124e3f68f921426e3c40,assemblies/SRR15054038.fna,,assemblies/SRR15054038.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR15054038.sig
363,b0c385f181af77b764d2a0f446310209,assemblies/ERR9766770.fna,,assemblies/ERR9766770.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766770.sig
364,dff79669ffe4222221b24a41d26cb052,assemblies/ERR9766790.fna,,assemblies/ERR9766790.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766790.sig
365,13129838118f974a3dbcd7d4cd701935,assemblies/ERR9766751.fna,,assemblies/ERR9766751.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766751.sig
366,ccd67b0446ec9fbc6cc998e9f41ce4a4,assemblies/SRR3214714.fna,,assemblies/SRR3214714.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3214714.sig
367,aa33b34c75b2a1ae170c382d4d051082,assemblies/GCA_004876305.1.fna,,assemblies/GCA_004876305.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_004876305.1.sig
368,8da59204ec0175ff4056160f979fcee5,assemblies/GCA_005331305.1.fna,,assemblies/GCA_005331305.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005331305.1.sig
369,5cb1a18d7d0b79b393e16586df4cdf57,assemblies/ERR9766757.fna,,assemblies/ERR9766757.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766757.sig
370,920e6e9b9ed27e12d02bc09534e8baf9,assemblies/GCA_005363065.1.fna,,assemblies/GCA_005363065.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005363065.1.sig
371,4855a4c27f2b85e1987b60715b481744,assemblies/SRR10257514.fna,,assemblies/SRR10257514.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR10257514.sig
372,740bc305a82d262f412bc95e1f7216cc,assemblies/GCA_005007815.1.fna,,assemblies/GCA_005007815.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005007815.1.sig
373,385f417318c8c1e9a8bd1072073cf64a,assemblies/GCA_005285265.1.fna,,assemblies/GCA_005285265.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005285265.1.sig
374,da3d078002b6d65cf6166466f593fe75,assemblies/ERR9766744.fna,,assemblies/ERR9766744.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766744.sig
375,3a199ca30ee1307e9fe72e5378323262,assemblies/SRR3147788.fna,,assemblies/SRR3147788.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3147788.sig
376,84c6547fa8677a6a5f8c759c71b9e59e,assemblies/GCA_034214715.1.fna,,assemblies/GCA_034214715.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_034214715.1.sig
377,3f14cfecdce140a53c22cd4d12ab06af,assemblies/ERR9766856.fna,,assemblies/ERR9766856.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766856.sig
378,d097bcb70c70cd0d2d8c09b8a28a3458,assemblies/GCA_005360365.1.fna,,assemblies/GCA_005360365.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005360365.1.sig
379,cf45f7b750fafe0ca3074c3b6e22818c,assemblies/SRR3545871.fna,,assemblies/SRR3545871.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3545871.sig
380,ce141c7013a656d8b971c94dad286284,assemblies/SRR3666721.fna,,assemblies/SRR3666721.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3666721.sig
381,1f9afd9234f6346161c61a236e6375b6,assemblies/SRR15054009.fna,,assemblies/SRR15054009.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR15054009.sig
382,e9cb4671d1a8303e902089507bbe54f7,assemblies/GCA_004976385.1.fna,,assemblies/GCA_004976385.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_004976385.1.sig
383,26fddef147967be6f8d0e335649031ea,assemblies/ERR9766666.fna,,assemblies/ERR9766666.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766666.sig
384,749fc656d777eee8caa07a26b1ee7358,assemblies/SRR3583322.fna,,assemblies/SRR3583322.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3583322.sig
385,c95d2e75c1d928911bad3b4401b7a303,assemblies/ERR9766697.fna,,assemblies/ERR9766697.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766697.sig
386,fee3ee45ce2884777a40c80affb63b3b,assemblies/SRR3209759.fna,,assemblies/SRR3209759.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3209759.sig
387,94cefc9ed33a1e25f984094e8f6081eb,assemblies/SRR3583312.fna,,assemblies/SRR3583312.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3583312.sig
388,88eb7d43fd7621673c03f3efd6336548,assemblies/GCA_005358105.1.fna,,assemblies/GCA_005358105.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005358105.1.sig
389,14073ed929312014313194e6cbe9e97e,assemblies/SRR9207844.fna,,assemblies/SRR9207844.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR9207844.sig
390,cbb630ebc0cbc5996888b7ddfefe669c,assemblies/GCA_005288265.1.fna,,assemblies/GCA_005288265.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005288265.1.sig
391,bb5780f8d8312ddf53f26336d2bdc6c0,assemblies/GCA_033009555.1.fna,,assemblies/GCA_033009555.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_033009555.1.sig
392,c3c6cc6513b35407a5d7a2ad240a50b1,assemblies/GCA_004882545.1.fna,,assemblies/GCA_004882545.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_004882545.1.sig
393,1faef0f397974fc28beca25d85964a9b,assemblies/SRR3138683.fna,,assemblies/SRR3138683.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3138683.sig
394,c0185cd31437ec6fbe1c77dd31d389dd,assemblies/SRR3183451.fna,,assemblies/SRR3183451.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3183451.sig
395,ac5b1250da7c01aee16bcb3ed6ac4962,assemblies/ERR9766921.fna,,assemblies/ERR9766921.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766921.sig
396,1e132bee4822f1ae53f2e6d75d576458,assemblies/SRR10257503.fna,,assemblies/SRR10257503.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR10257503.sig
397,beed56ad67fb55f7992934f6fdd2e1eb,assemblies/SRR4018333.fna,,assemblies/SRR4018333.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4018333.sig
398,3d6b2eaa1764eb1d8ce4e8fe28a04d66,assemblies/SRR15054003.fna,,assemblies/SRR15054003.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR15054003.sig
399,b94488d41eeb394cd61b478b3c37fdbb,assemblies/GCA_014721895.1.fna,,assemblies/GCA_014721895.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_014721895.1.sig
400,aaa33477a581bdb1fdd87a5b7eced215,assemblies/ERR9766937.fna,,assemblies/ERR9766937.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766937.sig
401,869821a8a237a87e7d476b015797a201,assemblies/GCA_033010875.1.fna,,assemblies/GCA_033010875.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_033010875.1.sig
402,749a64913d9d12586ec37feec611dbb3,assemblies/GCA_005326625.1.fna,,assemblies/GCA_005326625.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005326625.1.sig
403,2f52f0a40c076aaa310a08c8fc639d9a,assemblies/SRR3215131.fna,,assemblies/SRR3215131.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3215131.sig
404,268524875be938e4c6f2e3c58a7ee741,assemblies/GCA_017078555.1.fna,,assemblies/GCA_017078555.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_017078555.1.sig
405,7230e321865e013221015abe27b5c390,assemblies/ERR9766665.fna,,assemblies/ERR9766665.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766665.sig
406,31a32a4a8e14aa3530003d8cbf4f7f87,assemblies/GCA_032629205.1.fna,,assemblies/GCA_032629205.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_032629205.1.sig
407,bb1543515bbdbf70f25943ef9533d473,assemblies/ERR9766901.fna,,assemblies/ERR9766901.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766901.sig
408,2130f24f232da37b0ea52817a85aed6a,assemblies/ERR9766776.fna,,assemblies/ERR9766776.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766776.sig
409,c3973796a6485578d7dbbc1fe6296006,assemblies/SRR3726428.fna,,assemblies/SRR3726428.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3726428.sig
410,5f99df65cdaa444a92f067c078ce51c3,assemblies/SRR3201102.fna,,assemblies/SRR3201102.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3201102.sig
411,fb2808833eef6e27119f91375da781a3,assemblies/GCA_005297845.1.fna,,assemblies/GCA_005297845.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005297845.1.sig
412,e7108359312311c821a59215522c5e03,assemblies/SRR3319970.fna,,assemblies/SRR3319970.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3319970.sig
413,f3e1c404d0452ee78102c8dc79341531,assemblies/GCF_008727435.1.fna,,assemblies/GCF_008727435.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCF_008727435.1.sig
414,f95d8dd8157124f99b5f9f143b291f06,assemblies/GCA_005359365.1.fna,,assemblies/GCA_005359365.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005359365.1.sig
415,498828bbfd289f53f0ecd0a47b0af7e8,assemblies/SRR3183453.fna,,assemblies/SRR3183453.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3183453.sig
416,6ee8072eb71b13fb395999f839c89b38,assemblies/GCA_005178685.1.fna,,assemblies/GCA_005178685.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005178685.1.sig
417,f47fee1b4f14d971d986acd2af06f65c,assemblies/GCA_005287305.1.fna,,assemblies/GCA_005287305.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005287305.1.sig
418,2fa3609b37ab0e77de5fe1581dce0a4e,assemblies/GCA_008667195.1.fna,,assemblies/GCA_008667195.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_008667195.1.sig
419,cfaa944aaa1c2f5243a4275094b3c89f,assemblies/SRR3402093.fna,,assemblies/SRR3402093.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3402093.sig
420,864f56d52532cb7b7442fd0943fdd971,assemblies/ERR9766729.fna,,assemblies/ERR9766729.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766729.sig
421,f64b015982602b737aa34c1a47a52f6c,assemblies/SRR15054030.fna,,assemblies/SRR15054030.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR15054030.sig
422,b55340850975c4bf5311fd825196929e,assemblies/GCA_033010795.1.fna,,assemblies/GCA_033010795.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_033010795.1.sig
423,667a1d96f5ce73fd640a6fa9bc4895f1,assemblies/GCA_034212535.1.fna,,assemblies/GCA_034212535.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_034212535.1.sig
424,bbc54060aa99cc2d0ac10b0aa6818e96,assemblies/SRR3611703.fna,,assemblies/SRR3611703.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3611703.sig
425,c5f2369de44dc57e6a1d119a49a53e7a,assemblies/ERR9766786.fna,,assemblies/ERR9766786.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766786.sig
426,f44991ad9319feeaf63dab0d2b0fb2a7,assemblies/GCA_034215935.1.fna,,assemblies/GCA_034215935.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_034215935.1.sig
427,a2f162ceaae5078503ff3a6985197ea9,assemblies/ERR9766955.fna,,assemblies/ERR9766955.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766955.sig
428,91e1c4d06090f9325e104f5c7fe0ea63,assemblies/SRR15054091.fna,,assemblies/SRR15054091.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR15054091.sig
429,3af3834204dbb421b072e8612cda8b29,assemblies/ERR9766873.fna,,assemblies/ERR9766873.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766873.sig
430,0ecdda40bea69da771bf23ebc2bb2d73,assemblies/ERR9766720.fna,,assemblies/ERR9766720.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766720.sig
431,084f4c4bd5f95d8657ddde0c30cbec2f,assemblies/SRR3215112.fna,,assemblies/SRR3215112.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3215112.sig
432,7de85c7f66a00f4cac9b587c0f60ab20,assemblies/SRR3611737.fna,,assemblies/SRR3611737.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3611737.sig
433,6064007bac37e15f6c636b88ff140b50,assemblies/ERR9766891.fna,,assemblies/ERR9766891.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766891.sig
434,e2a7329a2152b570eaa28c3ac21590c5,assemblies/ERR9766692.fna,,assemblies/ERR9766692.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766692.sig
435,67636855e3e724df7b3bfc98e7e52039,assemblies/SRR3543481.fna,,assemblies/SRR3543481.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3543481.sig
436,3d0327e5b34caebd0526315549976ca7,assemblies/SRR3171757.fna,,assemblies/SRR3171757.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3171757.sig
437,bf75fc091d5c7372ba07b11058cc9d41,assemblies/SRR3666715.fna,,assemblies/SRR3666715.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3666715.sig
438,bf130503db92964a6bc4dfd4545e4766,assemblies/SRR3215127.fna,,assemblies/SRR3215127.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3215127.sig
439,3b7971ba676943bcad5baf944633463d,assemblies/GCA_013654755.1.fna,,assemblies/GCA_013654755.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_013654755.1.sig
440,076aed2f48024aaebe79f0c49e1c9921,assemblies/GCA_005330485.1.fna,,assemblies/GCA_005330485.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005330485.1.sig
441,42020df4888ad242787c9e7b76bf43d7,assemblies/SRR3611721.fna,,assemblies/SRR3611721.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3611721.sig
442,e5e2f07496d894e85a28d560b13c28d8,assemblies/ERR9766865.fna,,assemblies/ERR9766865.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766865.sig
443,ca9ebcbeb8618e2a410c226eca7c7c42,assemblies/ERR9766768.fna,,assemblies/ERR9766768.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766768.sig
444,5203b1b372fa3bd4b8a3bdd535221b37,assemblies/GCA_004974685.1.fna,,assemblies/GCA_004974685.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_004974685.1.sig
445,b1a25f417314b6ed6308c98a50feb576,assemblies/SRR3479999.fna,,assemblies/SRR3479999.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3479999.sig
446,eb3e77ab877ee33879772c4307b42538,assemblies/SRR3666711.fna,,assemblies/SRR3666711.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3666711.sig
447,a5e4046ebec0e0c0be947f744c6951e7,assemblies/SRR3148208.fna,,assemblies/SRR3148208.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3148208.sig
448,6c69dd57901b8de32aeb89eef92f5124,assemblies/GCA_033006495.1.fna,,assemblies/GCA_033006495.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_033006495.1.sig
449,8580770f9ebc3d7da3b14a6d42209728,assemblies/GCA_034217995.1.fna,,assemblies/GCA_034217995.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_034217995.1.sig
450,1506ca8de841edeadc652247f0686342,assemblies/ERR9766793.fna,,assemblies/ERR9766793.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766793.sig
451,c30c0f47913c834278c32e46bc5e38ec,assemblies/SRR15054094.fna,,assemblies/SRR15054094.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR15054094.sig
452,3398c5ad2194722ce5af703cfdedbaa7,assemblies/SRR3185905.fna,,assemblies/SRR3185905.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3185905.sig
453,77b20dfa9a62f204edfc5057a2a18362,assemblies/SRR10257484.fna,,assemblies/SRR10257484.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR10257484.sig
454,3c6311fcdfdbedf5389c9865fb7d70e6,assemblies/SRR3995971.fna,,assemblies/SRR3995971.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3995971.sig
455,cc230be2f2d3b988127549bb5afb810f,assemblies/GCA_033009535.1.fna,,assemblies/GCA_033009535.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_033009535.1.sig
456,220c97fd1089e9147dbb6b904d8a7036,assemblies/GCA_004882605.1.fna,,assemblies/GCA_004882605.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_004882605.1.sig
457,d02985b02f076bee9b6a6696cbdf2e4e,assemblies/ERR9766833.fna,,assemblies/ERR9766833.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766833.sig
458,e49e35005c0baca8f6b63fd4f2cce9b4,assemblies/SRR3350897.fna,,assemblies/SRR3350897.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3350897.sig
459,0593cb6f8fad782d669d113aa711548a,assemblies/ERR9766877.fna,,assemblies/ERR9766877.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766877.sig
460,1f5e9f0e233e0515553ed421b70120e5,assemblies/ERR9766933.fna,,assemblies/ERR9766933.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766933.sig
461,ed095f34456f3234a6c638c1500b482a,assemblies/GCA_034214095.1.fna,,assemblies/GCA_034214095.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_034214095.1.sig
462,117191aa7262a4552f8119d3d46b79a1,assemblies/SRR10257495.fna,,assemblies/SRR10257495.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR10257495.sig
463,e7ee6e33d90c487d26659b57d166d7f7,assemblies/SRR3575114.fna,,assemblies/SRR3575114.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3575114.sig
464,c9d88196d083e6e30c793994177f5c65,assemblies/SRR3726391.fna,,assemblies/SRR3726391.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3726391.sig
465,5dfbf9ed9b944370a80925e2255111a4,assemblies/ERR9766905.fna,,assemblies/ERR9766905.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766905.sig
466,3670c3de3d98279b53015d7dfaac1bbb,assemblies/SRR3545908.fna,,assemblies/SRR3545908.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3545908.sig
467,a986f42687e68f74b166c9884dcfa1a2,assemblies/GCA_004877525.1.fna,,assemblies/GCA_004877525.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_004877525.1.sig
468,f6b7300a07055d8eaf8dba1e43530575,assemblies/ERR9766848.fna,,assemblies/ERR9766848.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766848.sig
469,31a0ef7d238495ab1e3e526f6eb08124,assemblies/SRR3196141.fna,,assemblies/SRR3196141.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3196141.sig
470,05f76c57c20ec7c9c7827a6339e6fb55,assemblies/GCA_005017915.1.fna,,assemblies/GCA_005017915.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005017915.1.sig
471,1bb5f3d4f072acf916e1730b94d3f53f,assemblies/SRR3183459.fna,,assemblies/SRR3183459.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3183459.sig
472,9c16f64ce91fc94140ffae7e27845f07,assemblies/GCA_005149645.1.fna,,assemblies/GCA_005149645.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005149645.1.sig
473,75408023e767ae9ae8109569157c6194,assemblies/ERR9766798.fna,,assemblies/ERR9766798.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766798.sig
474,02a8848998bbcdd6ae7f48d24a29a781,assemblies/SRR3774344.fna,,assemblies/SRR3774344.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3774344.sig
475,65695adc32ea6e977a95094a2688126d,assemblies/SRR10257483.fna,,assemblies/SRR10257483.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR10257483.sig
476,8aeec6034316a40762f708f4620ec16c,assemblies/SRR15054001.fna,,assemblies/SRR15054001.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR15054001.sig
477,45b53d21b604aaf5dcc91bea446d1156,assemblies/SRR3479998.fna,,assemblies/SRR3479998.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3479998.sig
478,b4f21059840db54cc1d7f0bfaf7e99f3,assemblies/SRR3953096.fna,,assemblies/SRR3953096.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3953096.sig
479,4d52bcf52cf05abedb1e35d22f35fb14,assemblies/SRR4018323.fna,,assemblies/SRR4018323.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR4018323.sig
480,ab58afa9cb400701c21fbdbd70cd3244,assemblies/ERR9766806.fna,,assemblies/ERR9766806.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766806.sig
481,4c053d168ef1db9315ac782d11f10ff5,assemblies/SRR3774326.fna,,assemblies/SRR3774326.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3774326.sig
482,8cb8d99b9f5cde0a9ffb789f9fa5de62,assemblies/SRR15054048.fna,,assemblies/SRR15054048.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR15054048.sig
483,1b449a22ba590ffaf19436136ae351b5,assemblies/ERR9766718.fna,,assemblies/ERR9766718.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766718.sig
484,e19b51c3d8773df6106b36220de3e1b0,assemblies/SRR3475824.fna,,assemblies/SRR3475824.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3475824.sig
485,73646f01d403e5c132a972c3aa599722,assemblies/SRR3953090.fna,,assemblies/SRR3953090.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3953090.sig
486,7e85cc0f80f062e8eac37797e6a405bf,assemblies/GCA_005210305.1.fna,,assemblies/GCA_005210305.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_005210305.1.sig
487,14031ed2b702629968cdd6190bd0a5b0,assemblies/SRR3350904.fna,,assemblies/SRR3350904.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3350904.sig
488,cc1157c76d919f65e423eec7dde808b8,assemblies/GCA_010310005.1.fna,,assemblies/GCA_010310005.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_010310005.1.sig
489,5fbc613451158a850a4561a7f659a53b,assemblies/ERR9766774.fna,,assemblies/ERR9766774.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766774.sig
490,cf9b633c6b805caca50d5f9e17426571,assemblies/SRR3183479.fna,,assemblies/SRR3183479.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3183479.sig
491,573d86fa00d8b69b8eb77a675dad3133,assemblies/SRR3183481.fna,,assemblies/SRR3183481.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3183481.sig
492,3c1518bd9fdc810c2d79b66a029ba63c,assemblies/ERR9766874.fna,,assemblies/ERR9766874.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/ERR9766874.sig
493,e145eb3b20942f369f757670b00f9849,assemblies/SRR3402080.fna,,assemblies/SRR3402080.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3402080.sig
494,fa3b075fe022813cce88a4f2bbcc323f,assemblies/SRR3196129.fna,,assemblies/SRR3196129.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3196129.sig
495,1c46915073e76ad1af2a091b2cb03701,assemblies/SRR3350833.fna,,assemblies/SRR3350833.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3350833.sig
496,03a72fb66604e607ce4abef2687c2916,assemblies/SRR3148242.fna,,assemblies/SRR3148242.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR3148242.sig
497,fdb25adb818067810c3dab6ded804c17,assemblies/GCA_004877125.1.fna,,assemblies/GCA_004877125.1.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/GCA_004877125.1.sig
498,ac160d1ee6fb64ce3b3f0afc2803e03b,assemblies/SRR10257442.fna,,assemblies/SRR10257442.fna,/files/camda2024/resistence/anton/zenodo/kmers_k31_scaled100/SRR10257442.sig
